8847,AW00019846,Seth Patterson,50 and above,New,1,70,1,1,2013-10-03,150,70,0
8848,AW00019847,Brendan Anand,50 and above,New,1,22,1,1,2013-11-16,149,22,0
8849,AW00019848,Bryant Malhotra,50 and above,New,1,124,2,2,2013-12-20,148,124,0
8850,AW00019849,Jorge Wu,50 and above,New,1,1147,3,3,2013-04-23,156,1147,0
8851,AW00019850,Jeremiah Hill,50 and above,New,1,120,2,2,2013-12-23,148,120,0
8852,AW00019851,Louis Pal,50 and above,New,1,124,2,2,2013-06-02,154,124,0
8853,AW00019852,Eric Carter,50 and above,New,1,70,1,1,2013-03-17,157,70,0
8854,AW00019853,Ricky Ramos,50 and above,New,1,120,2,2,2013-10-11,150,120,0
8855,AW00019854,Katherine Hall,50 and above,New,1,555,3,3,2013-10-01,150,555,0
8856,AW00019855,John Smith,50 and above,VIP,2,5710,4,4,2013-11-21,149,2855,190
8857,AW00019856,Tammy Madan,50 and above,New,1,144,3,3,2013-05-31,155,144,0
8858,AW00019857,Megan Rogers,50 and above,New,1,70,1,1,2013-04-22,156,70,0
8859,AW00019858,Jenna Collins,50 and above,New,1,94,2,2,2013-12-03,148,94,0
8860,AW00019859,Lisa Zhao,50 and above,New,1,70,1,1,2013-05-19,155,70,0
8861,AW00019860,Sara Young,50 and above,New,1,133,3,3,2013-02-26,158,133,0
8862,AW00019861,Caroline Perry,50 and above,New,1,79,2,2,2013-06-12,154,79,0
8863,AW00019862,Emily Harris,50 and above,New,2,99,3,3,2013-07-17,153,49,33
8864,AW00019863,Paige Powell,50 and above,New,1,70,1,1,2014-01-07,147,70,0
8865,AW00019864,Isaiah Brooks,50 and above,New,1,70,1,1,2013-07-01,153,70,0
8866,AW00019865,Hailey Butler,50 and above,New,1,1155,2,2,2013-04-04,156,1155,0
8867,AW00019866,Martin Patel,50 and above,New,1,70,1,1,2013-09-28,151,70,0
8868,AW00019867,Juan Sanchez,50 and above,New,1,1155,2,2,2013-04-29,156,1155,0
8869,AW00019868,Kyle Jenkins,50 and above,New,1,120,2,2,2013-10-27,150,120,0
8870,AW00019869,Carol Brooks,50 and above,New,1,609,4,4,2013-10-12,150,609,0
8871,AW00019870,James Martin,50 and above,New,2,77,5,4,2013-12-07,148,38,8
8872,AW00019871,Bryce Rivera,50 and above,New,1,70,1,1,2013-08-25,152,70,0
8873,AW00019872,Faith Foster,50 and above,New,1,7,2,2,2014-01-17,147,7,0
8874,AW00019873,Dylan Thomas,50 and above,New,1,7,2,2,2013-04-07,156,7,0
8875,AW00019874,Sara Rogers,50 and above,Regular,2,4544,5,5,2013-07-09,153,2272,181
8876,AW00019875,Patrick James,50 and above,New,1,1199,4,4,2013-04-24,156,1199,0
8877,AW00019876,Nathan Edwards,50 and above,New,1,79,2,2,2013-07-01,153,79,0
8878,AW00019877,Steve Zheng,50 and above,New,1,70,1,1,2013-09-03,151,70,0
8879,AW00019878,Morgan Jackson,50 and above,New,1,70,1,1,2013-12-08,148,70,0
8880,AW00019879,Ian Green,50 and above,New,1,70,1,1,2013-03-04,157,70,0
8881,AW00019880,Emma Bennett,50 and above,New,1,70,1,1,2013-03-30,157,70,0
8882,AW00019881,Aidan Long,50 and above,New,1,79,2,2,2013-03-29,157,79,0
8883,AW00019882,Richard Phillips,50 and above,New,1,124,2,2,2013-07-14,153,124,0
8884,AW00019883,Kevin Young,50 and above,New,1,549,2,2,2013-10-23,150,549,0
8885,AW00019884,James Simmons,50 and above,Regular,2,4588,5,5,2013-07-24,153,2294,191
8886,AW00019885,Isaac Turner,50 and above,New,1,124,2,2,2013-12-29,148,124,0
8887,AW00019886,Marcus Butler,50 and above,New,1,79,2,2,2013-04-12,156,79,0
8888,AW00019887,Olivia Walker,50 and above,New,1,79,2,2,2013-12-18,148,79,0
8889,AW00019888,Carson Washington,50 and above,New,1,120,2,2,2013-07-24,153,120,0
8890,AW00019889,Catherine Sanders,50 and above,New,1,540,1,1,2013-10-24,150,540,0
8891,AW00019890,Lee Alvarez,50 and above,New,1,120,2,2,2013-07-17,153,120,0
8892,AW00019891,Jennifer Morgan,50 and above,New,1,1174,2,2,2013-04-15,156,1174,0
8893,AW00019892,Richard Campbell,50 and above,New,1,1155,2,2,2013-04-28,156,1155,0
8894,AW00019893,Evan Baker,50 and above,New,1,120,2,2,2014-01-28,147,120,0
8895,AW00019894,Elijah Sharma,50 and above,New,1,70,1,1,2013-05-30,155,70,0
8896,AW00019895,Ricky Jimenez,50 and above,New,1,129,3,3,2014-01-14,147,129,0
8897,AW00019896,Kaitlyn Thomas,50 and above,New,1,70,1,1,2013-03-28,157,70,0
8898,AW00019897,Gabriella Nelson,50 and above,New,1,597,3,3,2013-11-19,149,597,0
8899,AW00019898,Desiree Serrano,50 and above,New,1,27,2,2,2013-12-20,148,27,0
8900,AW00019899,Marcus Richardson,50 and above,New,2,3128,5,5,2013-10-27,150,1564,312
8901,AW00019900,Zoe Richardson,50 and above,New,1,27,2,2,2013-08-27,152,27,0
8902,AW00019901,Ronald Sara,50 and above,Regular,2,3016,3,3,2013-10-13,150,1508,137
8903,AW00019902,Johnny Pal,50 and above,New,2,3080,3,3,2013-10-24,150,1540,308
8904,AW00019903,Marcus Nelson,50 and above,Regular,2,3178,6,6,2013-11-14,149,1589,264
8905,AW00019904,Jasmine Gray,50 and above,Regular,2,3018,4,4,2013-10-09,150,1509,137
8906,AW00019905,Chelsea Fernandez,50 and above,New,1,7,2,2,2013-11-01,149,7,0
8907,AW00019906,Armando Mu├▒oz,50 and above,New,1,14,2,2,2013-08-09,152,14,0
8908,AW00019907,Bruce Diaz,50 and above,New,1,32,3,3,2013-10-04,150,32,0
8909,AW00019908,Pamela Prasad,50 and above,New,1,49,2,2,2013-12-24,148,49,0
8910,AW00019909,Geoffrey Chandra,50 and above,New,1,64,3,3,2013-05-30,155,64,0
8911,AW00019910,Orlando Rubio,50 and above,Regular,2,3189,4,4,2013-10-07,150,1594,151
8912,AW00019911,Valerie Chen,50 and above,Regular,2,3335,4,4,2013-11-07,149,1667,277
8913,AW00019912,Tara Xie,40-49,Regular,2,3427,5,5,2013-11-25,149,1713,285
8914,AW00019913,Jennifer Perez,50 and above,New,1,29,2,2,2013-02-25,158,29,0
8915,AW00019914,Willie Ma,50 and above,New,1,31,3,3,2013-06-14,154,31,0
8916,AW00019915,Claudia McDonald,50 and above,New,1,79,3,3,2014-01-17,147,79,0
8917,AW00019916,Katie Xie,50 and above,New,2,3354,6,6,2013-11-16,149,1677,304
8918,AW00019917,Jenny Chander,50 and above,New,2,3369,5,5,2013-11-08,149,1684,306
8919,AW00019918,Joy Alonso,50 and above,Regular,2,3360,4,4,2013-12-28,148,1680,280
8920,AW00019919,Rebekah Johnsen,50 and above,New,1,5,1,1,2013-05-13,155,5,0
8921,AW00019920,Meredith Sanchez,50 and above,New,1,92,4,4,2013-02-19,158,92,0
8922,AW00019921,Cara Cai,50 and above,New,1,64,3,3,2013-04-13,156,64,0
8923,AW00019922,Nancy Gonzalez,50 and above,New,2,3138,3,3,2013-11-04,149,1569,285
8924,AW00019923,Joe Prasad,50 and above,New,1,25,1,1,2013-04-30,156,25,0
8925,AW00019924,Douglas Perez,50 and above,Regular,2,3172,5,5,2013-10-22,150,1586,151
8926,AW00019925,Madison Jenkins,50 and above,New,1,84,3,3,2013-07-08,153,84,0
8927,AW00019926,Alexandria Diaz,50 and above,New,1,40,2,2,2013-04-06,156,40,0
8928,AW00019927,Ruben Fernandez,50 and above,New,1,5,1,1,2013-07-29,153,5,0
8929,AW00019928,Jaime Sanz,50 and above,New,1,5,1,1,2013-05-03,155,5,0
8930,AW00019929,Dale Chander,50 and above,New,1,64,3,3,2013-03-30,157,64,0
8931,AW00019930,Tony Tang,50 and above,Regular,2,3115,4,4,2013-11-25,149,1557,135
8932,AW00019931,Darryl Xu,50 and above,Regular,2,3126,5,5,2013-11-08,149,1563,142
8933,AW00019932,Javier Sanz,50 and above,New,1,25,1,1,2014-01-14,147,25,0
8934,AW00019933,Nichole Deng,50 and above,New,1,5,1,1,2013-03-24,157,5,0
8935,AW00019934,Neil Blanco,50 and above,New,1,193,6,6,2013-05-14,155,193,0
8936,AW00019935,Clinton Navarro,50 and above,New,1,83,3,3,2013-08-17,152,83,0
8937,AW00019936,Corey Luo,50 and above,New,1,29,2,2,2013-12-27,148,29,0
8938,AW00019937,Jimmy Gomez,50 and above,New,1,73,4,4,2014-01-04,147,73,0
8939,AW00019938,Chelsea Patel,50 and above,New,1,5,1,1,2013-09-13,151,5,0
8940,AW00019939,Alvin Wang,50 and above,New,1,49,3,3,2013-12-09,148,49,0
8941,AW00019940,Rosa Ye,50 and above,Regular,2,3440,3,3,2013-12-26,148,1720,264
8942,AW00019941,Cedric Liang,50 and above,Regular,2,3078,6,6,2013-12-06,148,1539,87
8943,AW00019942,Armando Navarro,50 and above,Regular,2,3034,4,4,2013-12-19,148,1517,86
8944,AW00019943,Walter Carlson,50 and above,New,2,3113,3,3,2013-11-06,149,1556,283
8945,AW00019944,Jonathon Suarez,50 and above,Regular,2,3105,3,3,2013-11-17,149,1552,147
8946,AW00019945,Phillip Garcia,50 and above,Regular,2,3138,3,3,2013-11-20,149,1569,261
8947,AW00019946,Tamara Raje,50 and above,New,1,87,4,4,2013-04-15,156,87,0
8948,AW00019947,Darryl Liu,40-49,VIP,2,6056,4,4,2013-05-12,155,3028,302
8949,AW00019948,Lacey Hu,40-49,VIP,2,6021,2,2,2013-05-07,155,3010,301
8950,AW00019949,Ni├▒ia Anand,40-49,VIP,2,6054,3,3,2013-05-09,155,3027,302
8951,AW00019950,Ronnie Lu,40-49,VIP,2,6098,6,6,2013-06-18,154,3049,290
8952,AW00019951,Roy Moreno,40-49,VIP,2,6021,2,2,2013-06-22,154,3010,286
8953,AW00019952,Adrienne Martin,40-49,New,2,39,4,4,2013-12-09,148,19,4
8954,AW00019953,Darrell Lal,40-49,New,2,48,5,5,2014-01-06,147,24,6
8955,AW00019954,Jose Carlson,40-49,New,2,74,5,5,2013-06-15,154,37,18
8956,AW00019955,Jake Gao,40-49,New,2,173,6,5,2013-08-25,152,86,86
8957,AW00019956,Susan She,40-49,VIP,2,6060,5,5,2013-06-25,154,3030,288
8958,AW00019957,Arthur Mehta,40-49,VIP,2,6035,4,4,2013-06-15,154,3017,287
8959,AW00019958,Erika Romero,40-49,VIP,2,6056,4,4,2013-06-28,154,3028,288
8960,AW00019959,Tabitha Moreno,40-49,VIP,2,6056,3,3,2013-06-23,154,3028,288
8961,AW00019960,Phil Spencer,40-49,VIP,2,6120,4,4,2013-06-14,154,3060,291
8962,AW00019961,Kristin She,40-49,New,2,98,4,4,2013-12-08,148,49,12
8963,AW00019962,Dominic Prasad,40-49,New,2,46,5,5,2013-07-19,153,23,15
8964,AW00019963,Geoffrey Fernandez,40-49,VIP,2,6054,3,3,2013-06-13,154,3027,288
8965,AW00019964,Gloria Alonso,40-49,VIP,2,6056,3,3,2013-06-18,154,3028,288
8966,AW00019965,Jay Lopez,40-49,VIP,2,6056,3,3,2013-06-26,154,3028,288
8967,AW00019966,Abby Sanchez,40-49,VIP,2,6021,2,2,2013-06-07,154,3010,286
8968,AW00019967,Devon Deng,40-49,VIP,2,6029,3,3,2013-06-25,154,3014,287
8969,AW00019968,Katrina Chande,40-49,VIP,2,6021,2,2,2013-06-09,154,3010,301
8970,AW00019969,Jake Guo,40-49,New,2,98,5,5,2013-06-06,154,49,19
8971,AW00019970,Tanya Jimenez,40-49,VIP,2,6099,5,5,2013-06-26,154,3049,304
8972,AW00019971,Jeffery Lu,40-49,VIP,2,6056,3,3,2013-06-15,154,3028,302
8973,AW00019972,Lindsay Chander,40-49,New,2,49,6,6,2013-10-04,150,24,16
8974,AW00019973,Colin Zhu,40-49,New,2,83,6,6,2013-09-06,151,41,13
8975,AW00019974,George Fernandez,50 and above,VIP,2,6021,2,2,2013-06-19,154,3010,301
8976,AW00019975,Brittney Zhang,50 and above,VIP,2,6056,3,3,2013-06-29,154,3028,302
8977,AW00019976,Tamara Sun,50 and above,New,2,43,6,5,2013-06-29,154,21,43
8978,AW00019977,Kristine Gill,50 and above,VIP,2,6044,5,5,2013-05-30,155,3022,318
8979,AW00019978,Marshall Yuan,50 and above,VIP,2,6060,5,5,2013-06-10,154,3030,303
8980,AW00019979,Janet Browning,40-49,VIP,2,6090,5,5,2013-06-22,154,3045,304
8981,AW00019980,Alexandra Carter,50 and above,New,1,94,2,2,2014-01-16,147,94,0
8982,AW00019981,Kelly Russell,40-49,New,1,1155,2,2,2013-04-04,156,1155,0
8983,AW00019982,Charles Cox,40-49,New,1,590,4,4,2013-11-11,149,590,0
8984,AW00019983,Michael Martinez,50 and above,New,1,1120,1,1,2013-04-22,156,1120,0
8985,AW00019984,Sara Morris,50 and above,New,1,1183,3,3,2013-04-26,156,1183,0
8986,AW00019985,Tamara Ma,50 and above,New,1,1174,2,2,2013-04-08,156,1174,0
8987,AW00019986,Jamie Huang,40-49,New,1,1189,4,4,2013-04-02,156,1189,0
8988,AW00019987,Taylor Moore,40-49,Regular,2,4564,5,5,2013-07-03,153,2282,190
8989,AW00019988,Jordan Long,40-49,Regular,2,4555,3,3,2013-08-15,152,2277,189
8990,AW00019989,Ethan Thompson,40-49,Regular,2,4495,2,2,2013-08-01,152,2247,187
8991,AW00019990,Peter Rai,40-49,New,1,549,2,2,2013-11-11,149,549,0
8992,AW00019991,Jacob Thomas,40-49,New,1,597,3,3,2013-11-15,149,597,0
8993,AW00019992,Stephanie Hill,50 and above,New,1,587,2,2,2013-11-22,149,587,0
8994,AW00019993,Nathan Russell,50 and above,New,1,1184,4,4,2013-04-06,156,1184,0
8995,AW00019994,Madeline King,40-49,New,1,540,1,1,2013-11-01,149,540,0
8996,AW00019995,Jordyn Gonzales,50 and above,New,1,619,2,2,2013-11-21,149,619,0
8997,AW00019996,Grant She,40-49,New,1,70,1,1,2013-09-17,151,70,0
8998,AW00019997,Beth Gill,50 and above,VIP,2,5815,3,3,2013-10-30,150,2907,223
8999,AW00019998,Laura Liu,40-49,New,1,1155,2,2,2013-04-04,156,1155,0
9000,AW00019999,Danielle Brooks,50 and above,New,1,1147,3,3,2013-04-01,156,1147,0
9001,AW00020000,Elijah Diaz,40-49,Regular,2,4495,2,2,2013-08-21,152,2247,195
9002,AW00020001,Jordan Hill,50 and above,New,1,1155,2,2,2013-04-24,156,1155,0
9003,AW00020002,Elizabeth White,50 and above,New,1,590,4,4,2013-12-09,148,590,0
9004,AW00020003,Dalton Gonzalez,50 and above,New,1,580,3,3,2013-12-15,148,580,0
9005,AW00020004,Kaitlin Perez,50 and above,New,1,590,4,4,2013-12-10,148,590,0
9006,AW00020005,Kevin Zhang,50 and above,New,1,1143,4,4,2013-05-16,155,1143,0
9007,AW00020006,Grace Morris,50 and above,New,1,1155,2,2,2013-05-29,155,1155,0
9008,AW00020007,Ashley Alexander,50 and above,Regular,2,4495,2,2,2013-08-30,152,2247,204
9009,AW00020008,Jack Foster,40-49,New,1,70,1,1,2013-10-17,150,70,0
9010,AW00020009,Noah Walker,50 and above,New,1,1184,4,4,2013-05-07,155,1184,0
9011,AW00020010,Jackson Carter,40-49,New,1,70,1,1,2013-09-23,151,70,0
9012,AW00020011,Eduardo Sanders,50 and above,New,1,540,1,1,2013-12-23,148,540,0
9013,AW00020012,Jessica Robinson,40-49,New,1,555,3,3,2013-12-08,148,555,0
9014,AW00020013,Jocelyn Hughes,50 and above,New,1,540,1,1,2013-12-23,148,540,0
9015,AW00020014,Anne Blanco,40-49,New,1,79,2,2,2013-03-28,157,79,0
9016,AW00020015,Jenna King,50 and above,New,1,565,1,1,2013-12-15,148,565,0
9017,AW00020016,Katherine Kelly,50 and above,New,1,133,3,3,2013-08-11,152,133,0
9018,AW00020017,Anna Sanders,50 and above,New,1,79,2,2,2013-12-25,148,79,0
9019,AW00020018,Lauren Gray,50 and above,New,1,70,1,1,2013-06-15,154,70,0
9020,AW00020019,Brittany Diaz,50 and above,New,1,129,3,3,2013-09-04,151,129,0
9021,AW00020020,Jacqueline Foster,50 and above,New,1,79,2,2,2013-10-04,150,79,0
9022,AW00020021,Alexander Jones,50 and above,New,1,81,3,3,2013-12-19,148,81,0
9023,AW00020022,Arthur Perry,50 and above,New,1,120,2,2,2013-10-07,150,120,0
9024,AW00020023,Edward Hughes,50 and above,Regular,2,4530,3,3,2013-09-06,151,2265,205
9025,AW00020024,Fernando Miller,50 and above,New,1,1155,2,2,2013-04-30,156,1155,0
9026,AW00020025,Bryce Bell,50 and above,New,1,94,2,2,2013-11-10,149,94,0
9027,AW00020026,Jasmine Richardson,50 and above,New,1,1213,4,4,2013-05-20,155,1213,0
9028,AW00020027,Danielle Murphy,50 and above,New,1,79,2,2,2013-11-02,149,79,0
9029,AW00020028,Angela Flores,50 and above,New,1,1174,2,2,2013-05-28,155,1174,0
9030,AW00020029,Jan Evans,50 and above,New,1,1129,2,2,2013-05-04,155,1129,0
9031,AW00020030,Alexander Harris,50 and above,New,1,1155,2,2,2013-05-14,155,1155,0
9032,AW00020031,Devin James,50 and above,New,1,1155,2,2,2013-05-11,155,1155,0
9033,AW00020032,Marcus Walker,50 and above,New,1,1120,1,1,2013-05-27,155,1120,0
9034,AW00020033,Carlos Turner,40-49,New,1,567,3,3,2013-12-09,148,567,0
9035,AW00020034,Wyatt Turner,50 and above,VIP,2,5770,5,5,2013-11-22,149,2885,240
9036,AW00020035,Cesar Fernandez,50 and above,VIP,2,5695,2,2,2013-11-10,149,2847,247
9037,AW00020036,Kate Tang,40-49,New,1,2618,5,5,2013-01-16,159,2618,0
9038,AW00020037,Alyssa Sanchez,50 and above,New,1,2596,3,3,2013-01-27,159,2596,0
9039,AW00020038,Taylor Price,50 and above,New,1,2443,1,1,2012-12-31,160,2443,0
9040,AW00020039,Stephanie Evans,50 and above,New,1,2457,3,3,2013-01-18,159,2457,0
9041,AW00020040,Victoria Rivera,50 and above,New,1,1155,2,2,2013-05-11,155,1155,0
9042,AW00020041,Joe Alvarez,40-49,New,1,13,2,2,2013-04-24,156,13,0
9043,AW00020042,Brad Deng,40-49,Regular,2,3150,3,3,2013-03-03,157,1575,116
9044,AW00020043,Brent Zheng,40-49,New,1,32,2,2,2013-12-25,148,32,0
9045,AW00020044,Jillian Rana,40-49,New,1,1155,2,2,2013-06-11,154,1155,0
9046,AW00020045,Andres Shen,40-49,New,1,597,3,3,2013-04-03,156,597,0
9047,AW00020046,Peter She,40-49,New,1,692,8,8,2013-05-29,155,692,0
9048,AW00020047,Ronnie Huang,40-49,New,1,615,2,2,2013-05-29,155,615,0
9049,AW00020048,Virginia Srini,40-49,Regular,2,3142,2,2,2013-07-28,153,1571,108
9050,AW00020049,Colleen Chavez,50 and above,Regular,2,3150,3,3,2013-08-23,152,1575,105
9051,AW00020050,Adriana Prasad,40-49,New,1,59,2,2,2013-02-01,158,59,0
9052,AW00020051,Linda Dominguez,40-49,Regular,3,4464,9,9,2013-12-28,148,1488,202
9053,AW00020052,Theodore Ruiz,40-49,Regular,2,3214,5,5,2013-03-19,157,1607,133
9054,AW00020053,Jessie Yang,40-49,New,1,36,3,3,2013-06-25,154,36,0
9055,AW00020054,Clarence Nara,40-49,Regular,2,3338,5,5,2013-04-11,156,1669,133
9056,AW00020055,Ruben Ruiz,50 and above,New,1,83,3,3,2013-06-26,154,83,0
9057,AW00020056,Johnny She,40-49,New,1,144,5,5,2013-11-21,149,144,0
9058,AW00020057,Ramon Zhou,50 and above,New,1,48,3,3,2013-09-10,151,48,0
9059,AW00020058,Roger Liu,50 and above,New,1,31,3,3,2013-05-31,155,31,0
9060,AW00020059,Madison Washington,50 and above,New,1,1170,2,2,2013-07-15,153,1170,0
9061,AW00020060,Kayla Jackson,40-49,Regular,2,3142,2,2,2013-08-07,152,1571,108
9062,AW00020061,Sharon Nath,40-49,New,1,1174,2,2,2013-07-24,153,1174,0
9063,AW00020062,Russell Carson,50 and above,Regular,2,1997,5,5,2013-03-30,157,998,142
9064,AW00020063,Kristy Ortega,50 and above,New,1,65,3,3,2013-12-09,148,65,0
9065,AW00020064,Whitney Prasad,40-49,New,1,39,2,2,2013-06-18,154,39,0
9066,AW00020065,Grant Lal,40-49,New,1,21,1,1,2013-12-19,148,21,0
9067,AW00020066,Marcus White,40-49,New,1,1170,2,2,2013-05-09,155,1170,0
9068,AW00020067,Destiny Thompson,40-49,New,1,1155,2,2,2013-05-21,155,1155,0
9069,AW00020068,Alexandria Peterson,40-49,New,1,1120,1,1,2013-05-27,155,1120,0
9070,AW00020069,Jessica Smith,40-49,New,1,575,2,2,2013-10-01,150,575,0
9071,AW00020070,Richard Morris,50 and above,New,1,40,2,2,2013-07-22,153,40,0
9072,AW00020071,Sean Campbell,40-49,New,1,79,2,2,2013-03-03,157,79,0
9073,AW00020072,Kaitlyn Martinez,50 and above,New,1,1155,2,2,2013-05-13,155,1155,0
9074,AW00020073,Melissa Cooper,40-49,New,1,1170,2,2,2013-05-08,155,1170,0
9075,AW00020074,Preston Madan,50 and above,New,1,589,4,4,2013-10-16,150,589,0
9076,AW00020075,Aaron Allen,50 and above,New,1,3400,1,1,2011-12-02,172,3400,0
9077,AW00020076,Beth Vazquez,50 and above,New,1,554,3,3,2013-11-21,149,554,0
9078,AW00020077,Aidan Coleman,50 and above,New,1,633,5,5,2013-11-01,149,633,0
9079,AW00020078,Jose Lee,50 and above,New,1,629,3,3,2013-11-21,149,629,0
9080,AW00020079,Alexandra Taylor,50 and above,New,1,5,1,1,2013-11-19,149,5,0
9081,AW00020080,Maria Stewart,50 and above,New,1,549,2,2,2013-11-02,149,549,0
9082,AW00020081,Jerry Xie,50 and above,New,1,59,2,2,2013-10-15,150,59,0
9083,AW00020082,Caroline Henderson,50 and above,New,2,138,6,6,2014-01-08,147,69,23
9084,AW00020083,Terry Kumar,50 and above,New,1,40,2,2,2013-11-04,149,40,0
9085,AW00020084,Alex Stewart,50 and above,New,2,63,5,4,2013-11-29,149,31,10
9086,AW00020085,Jessica Moore,50 and above,New,2,77,6,5,2013-08-20,152,38,38
9087,AW00020086,Jeremiah Hayes,50 and above,New,2,129,5,5,2013-05-22,155,64,64
9088,AW00020087,Seth Gray,50 and above,New,2,113,4,4,2014-01-04,147,56,16
9089,AW00020088,Jose Lewis,50 and above,New,1,5,1,1,2013-06-07,154,5,0
9090,AW00020089,Luis Powell,50 and above,New,1,5,1,1,2013-07-17,153,5,0
9091,AW00020090,Blake Edwards,50 and above,New,1,549,2,2,2013-11-28,149,549,0
9092,AW00020091,Andrea Parker,50 and above,New,1,563,4,4,2013-11-21,149,563,0
9093,AW00020092,Ethan Sharma,50 and above,New,1,1149,3,3,2013-05-26,155,1149,0
9094,AW00020093,Megan Clark,50 and above,New,1,1179,3,3,2013-05-04,155,1179,0
9095,AW00020094,Lindsey Chande,50 and above,New,1,14,2,2,2013-08-07,152,14,0
9096,AW00020095,Ana Flores,50 and above,New,1,60,2,2,2013-09-06,151,60,0
9097,AW00020096,Jonathan Lal,50 and above,New,2,71,3,3,2013-12-19,148,35,14
9098,AW00020097,Brittany Griffin,50 and above,New,1,1120,1,1,2013-05-03,155,1120,0
9099,AW00020098,Alexis Lewis,50 and above,New,1,69,2,2,2013-10-19,150,69,0
9100,AW00020099,Devon Xie,50 and above,New,1,5,1,1,2013-09-01,151,5,0
9101,AW00020100,Jesse Watson,50 and above,New,1,40,2,2,2013-12-19,148,40,0
9102,AW00020101,Devin Hayes,50 and above,New,1,68,3,3,2013-11-13,149,68,0
9103,AW00020102,Arianna Jenkins,50 and above,New,1,40,2,2,2013-09-14,151,40,0
9104,AW00020103,William Robinson,50 and above,New,1,104,3,3,2013-05-04,155,104,0
9105,AW00020104,Louis Xu,50 and above,New,2,66,6,5,2013-02-27,158,33,0
9106,AW00020105,Alexis Taylor,50 and above,New,1,69,3,3,2013-08-20,152,69,0
9107,AW00020106,Amber Hall,50 and above,New,2,132,4,4,2013-06-09,154,66,66
9108,AW00020107,Danielle Morris,50 and above,New,1,70,1,1,2013-07-24,153,70,0
9109,AW00020108,Glenn Gao,50 and above,New,1,1155,2,2,2013-05-03,155,1155,0
9110,AW00020109,Katelyn Stewart,50 and above,New,1,1155,2,2,2013-05-17,155,1155,0
9111,AW00020110,Austin Perry,50 and above,New,1,1120,1,1,2013-05-30,155,1120,0
9112,AW00020111,Brittney Zhu,50 and above,New,1,1169,4,4,2013-06-03,154,1169,0
9113,AW00020112,Shelby James,50 and above,New,1,79,2,2,2013-10-20,150,79,0
9114,AW00020113,Christina Murphy,50 and above,New,1,70,1,1,2013-10-27,150,70,0
9115,AW00020114,Joseph Thompson,50 and above,New,1,79,2,2,2013-05-31,155,79,0
9116,AW00020115,Megan Jones,50 and above,New,1,120,2,2,2013-03-03,157,120,0
9117,AW00020116,Hannah Bryant,50 and above,New,1,120,2,2,2013-03-04,157,120,0
9118,AW00020117,Brandon Jenkins,40-49,New,1,79,2,2,2013-03-26,157,79,0
9119,AW00020118,Jacqueline Henderson,40-49,New,1,1170,2,2,2013-06-21,154,1170,0
9120,AW00020119,Carlos Hernandez,40-49,New,1,70,1,1,2013-10-04,150,70,0
9121,AW00020120,Fernando Hughes,40-49,New,1,120,2,2,2013-04-09,156,120,0
9122,AW00020121,Dylan Butler,40-49,New,1,70,1,1,2013-03-18,157,70,0
9123,AW00020122,Jeremy Bailey,40-49,New,1,129,3,3,2013-11-12,149,129,0
9124,AW00020123,Aaron Gonzalez,40-49,New,1,133,3,3,2013-10-10,150,133,0
9125,AW00020124,Natalie Coleman,40-49,New,1,70,1,1,2013-06-08,154,70,0
9126,AW00020125,Natalie Clark,40-49,New,1,120,2,2,2013-05-29,155,120,0
9127,AW00020126,Seth Carter,40-49,New,1,70,1,1,2014-01-09,147,70,0
9128,AW00020127,Carlos Sanders,50 and above,New,1,70,1,1,2013-04-12,156,70,0
9129,AW00020128,Ian Miller,50 and above,New,1,79,2,2,2013-07-11,153,79,0
9130,AW00020129,Nicole Stewart,40-49,New,1,120,2,2,2013-04-04,156,120,0
9131,AW00020130,Jordan Nelson,40-49,New,1,5,1,1,2013-01-31,159,5,0
9132,AW00020131,Carolyn Gutierrez,50 and above,New,1,39,2,2,2013-12-26,148,39,0
9133,AW00020132,Jenny Shen,50 and above,New,1,70,3,3,2013-06-10,154,70,0
9134,AW00020133,Jorge Li,50 and above,New,1,29,2,2,2013-07-04,153,29,0
9135,AW00020134,Franklin Zhao,50 and above,New,1,149,3,3,2014-01-26,147,149,0
9136,AW00020135,Grace Price,50 and above,New,1,70,3,3,2013-07-01,153,70,0
9137,AW00020136,Bonnie Kennedy,50 and above,New,1,27,2,2,2014-01-04,147,27,0
9138,AW00020137,Jarrod Fernandez,50 and above,New,1,79,4,4,2013-12-06,148,79,0
9139,AW00020138,Kendra Moreno,50 and above,New,1,120,4,4,2013-02-06,158,120,0
9140,AW00020139,Connor Wright,40-49,New,1,70,1,1,2013-05-04,155,70,0
9141,AW00020140,Joe Navarro,50 and above,New,1,30,1,1,2013-05-04,155,30,0
9142,AW00020141,Angelica Flores,50 and above,New,1,4,1,1,2013-11-08,149,4,0
9143,AW00020142,Lydia Lopez,50 and above,New,1,4,1,1,2013-01-31,159,4,0
9144,AW00020143,Jimmy Suarez,50 and above,New,1,32,2,2,2013-07-28,153,32,0
9145,AW00020144,Roger Lin,50 and above,New,1,121,4,4,2013-12-29,148,121,0
9146,AW00020145,Fernando Lee,50 and above,New,1,1184,4,4,2013-07-12,153,1184,0
9147,AW00020146,Mackenzie Hall,50 and above,New,1,4,1,1,2013-02-15,158,4,0
9148,AW00020147,Tabitha Ramos,50 and above,New,1,38,3,3,2013-06-19,154,38,0
9149,AW00020148,Terry Nath,50 and above,New,1,6,2,2,2013-03-16,157,6,0
